Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2809,63,13,30,6,2499,231,214,113,1860,Rawah,7202,2
3238,158,11,570,84,1409,232,242,139,2293,Rawah,8771,1
2925,40,21,300,36,2336,216,190,100,1500,Commanche,7700,1
2998,0,12,153,13,3852,202,217,152,2430,Rawah,7746,2
2464,328,20,30,12,789,168,213,182,638,Commanche,6102,6
3329,303,13,42,6,2954,183,233,190,2187,Rawah,8772,7
2620,29,20,277,25,1128,209,192,112,1825,Rawah,7746,2
2959,33,11,153,14,5123,218,215,132,2894,Rawah,7745,1
3395,101,14,875,32,752,243,220,103,210,Neota,8771,7
3077,324,4,480,34,570,209,235,165,691,Neota,7202,2
3212,301,10,30,5,967,193,236,183,2448,Commanche,7202,2
3261,156,23,408,106,1530,239,235,112,1537,Neota,7757,1
3059,101,28,335,123,1846,253,189,44,2908,Commanche,7757,1
2257,121,11,127,49,1560,238,231,122,384,Cache,4703,6
3286,250,12,268,37,3500,192,249,194,1806,Commanche,7756,1
3163,190,11,495,80,268,220,249,161,1967,Commanche,7202,2
2479,104,24,201,-14,552,252,203,65,1445,Cache,2706,3
3244,17,9,787,53,3772,213,221,145,2430,Rawah,7202,1
2973,5,15,85,8,2343,200,210,145,1972,Commanche,7756,2
3352,341,12,212,10,5100,194,222,166,3391,Commanche,8771,7
2947,66,9,524,105,960,229,221,124,2112,Rawah,4744,2
3244,56,7,67,4,6208,225,226,135,258,Rawah,7201,1
3014,116,7,376,-19,6500,233,233,133,3591,Rawah,7745,1
3163,175,16,234,17,2285,227,247,147,800,Rawah,7202,1
2679,116,9,60,1,1963,236,231,126,1677,Commanche,2705,3
2501,108,12,30,-1,1398,240,226,115,1451,Commanche,6102,6
2734,17,6,95,5,1288,215,226,148,1853,Rawah,4744,1
3073,120,12,201,16,3601,240,230,118,212,Rawah,7745,2
2932,318,7,319,39,4350,202,234,172,5818,Rawah,4744,2
2955,233,16,864,160,2681,192,253,195,1310,Commanche,7790,2
3154,125,11,67,5,1172,239,232,122,1994,Neota,7101,1
3066,123,11,124,14,3931,239,231,121,474,Rawah,7745,1
3455,66,15,933,170,2415,233,210,105,1299,Rawah,8703,1
3140,276,29,30,18,3079,130,231,233,2373,Rawah,7700,1
3257,269,9,510,114,4468,196,244,187,1061,Rawah,7745,2
2936,237,20,365,36,5509,179,253,206,4152,Rawah,7745,2
3286,286,10,90,19,5868,191,240,188,576,Rawah,7201,1
3020,352,3,577,122,2624,214,233,158,1703,Commanche,7756,2
3126,308,12,150,19,5325,188,232,185,598,Rawah,7745,1
2844,24,15,212,53,3458,211,207,129,5792,Rawah,7746,2
2971,335,11,210,22,1718,195,225,169,60,Commanche,7756,2
3221,172,18,361,67,3479,229,246,141,794,Commanche,7756,1
3179,70,16,190,31,5552,235,208,100,2263,Rawah,7745,2
3201,340,19,67,20,1608,177,210,169,2750,Rawah,7745,2
2961,67,8,192,33,1874,228,224,129,2758,Commanche,7756,2
3193,161,9,339,-13,684,229,242,145,2292,Commanche,7202,2
2949,270,1,240,46,3653,216,238,160,4696,Rawah,4744,2
3013,135,12,108,20,2656,238,235,125,558,Rawah,7745,1
2887,98,18,216,29,3217,246,212,88,4345,Rawah,4744,2
2985,45,10,845,190,2714,223,219,130,1514,Commanche,7756,2
2885,245,21,134,54,655,172,251,213,1706,Commanche,4758,1
2620,26,13,366,29,1654,213,211,131,1917,Commanche,4703,6
3024,23,6,342,-12,3624,216,227,147,2713,Rawah,7202,2
3234,132,12,0,0,4553,239,234,123,999,Rawah,7202,2
2978,315,9,30,3,3066,196,233,176,6383,Rawah,6101,2
2708,336,13,67,17,1978,191,222,170,6378,Rawah,7745,2
2820,210,22,404,75,3132,197,254,184,1524,Commanche,2705,3
2998,284,6,957,105,5831,204,240,176,6102,Rawah,7102,2
3094,63,8,335,50,67,228,223,128,930,Rawah,7201,2
3184,28,11,295,0,1907,216,216,135,837,Commanche,7755,1
2524,35,6,285,-11,601,219,227,144,569,Rawah,7202,2
2759,52,11,402,34,30,226,216,123,696,Commanche,4704,2
3170,27,9,270,-3,4953,217,221,140,2213,Rawah,7201,1
2955,97,10,582,159,953,237,225,119,1182,Rawah,7745,2
2650,45,10,323,71,1061,223,217,128,987,Rawah,4744,2
2772,211,1,30,1,2183,218,240,159,1148,Rawah,7202,2
3120,21,8,247,36,3676,215,223,145,1342,Rawah,7745,1
3093,9,6,190,22,1690,214,228,152,1640,Rawah,7745,1
3179,76,7,30,-3,2419,229,227,131,1438,Commanche,7202,1
3206,231,6,509,18,5910,210,246,172,2847,Rawah,7745,2
3232,338,13,85,11,3075,190,220,169,4202,Rawah,7202,1
2865,295,25,382,75,2240,141,224,219,474,Commanche,7757,2
3142,152,20,255,43,150,240,236,117,4241,Neota,7201,2
2691,67,12,108,11,1302,232,216,115,1902,Rawah,7202,2
2969,215,22,242,37,1075,194,254,189,551,Commanche,4758,2
3129,0,7,360,44,680,210,228,155,1006,Neota,7201,2
2867,59,22,182,74,3540,231,189,80,2630,Rawah,7745,2
2982,327,17,150,43,4179,176,218,181,457,Rawah,7745,1
3153,90,5,426,19,4338,227,232,139,1992,Rawah,7745,2
3125,2,7,424,-52,768,210,226,154,1057,Neota,7201,1
2847,223,21,85,22,2306,188,254,196,2012,Commanche,4758,2
3298,336,5,812,163,832,209,233,162,2402,Commanche,4758,2
3263,129,22,201,26,2255,250,221,87,1860,Commanche,7756,1
2923,317,31,319,153,636,126,197,203,1176,Commanche,7757,1
2991,306,8,384,73,4587,197,235,178,1950,Rawah,4744,2
2961,10,16,150,43,3115,201,206,140,2117,Rawah,7745,2
3044,52,9,42,0,2489,225,221,130,3030,Commanche,7700,2
3289,325,15,616,130,4201,182,223,180,2410,Commanche,8771,1
3279,7,6,797,53,2067,213,228,153,731,Commanche,7756,1
2502,171,6,30,-5,1777,225,243,153,1728,Commanche,6102,6
2961,305,16,175,48,1503,173,229,196,1657,Commanche,7756,2
2595,22,8,247,77,2466,215,224,145,547,Commanche,4704,2
2911,344,12,124,22,569,195,220,164,2501,Rawah,7745,1
2865,62,13,417,119,1230,230,214,114,2818,Commanche,4704,2
3360,176,15,570,154,1661,226,247,149,1597,Commanche,7756,1
2923,12,21,175,31,1944,193,192,130,1931,Commanche,7757,2
3225,234,6,313,42,767,210,246,173,722,Neota,7202,1
3185,37,10,127,13,1222,220,218,132,691,Commanche,7755,1
2855,160,16,162,29,2471,235,242,132,2674,Rawah,4744,1
2750,56,2,270,17,2505,220,235,151,5691,Rawah,4744,2
3261,82,15,95,7,2352,240,212,98,2773,Rawah,8772,7
2839,32,11,0,0,1412,218,217,134,2497,Commanche,7700,1
3054,108,20,95,41,2164,250,213,82,3458,Rawah,7745,1
3297,46,25,150,27,2486,218,176,79,1357,Rawah,8703,1
2870,233,2,190,57,2699,215,241,163,1857,Rawah,7745,2
2554,196,13,30,4,277,217,250,166,1423,Rawah,7746,2
3245,97,9,424,68,5507,236,227,122,2838,Rawah,7745,2
3002,51,6,845,183,1110,223,227,139,2415,Commanche,4704,2
3143,90,1,150,17,1510,220,237,153,564,Commanche,7202,1
3136,5,3,30,1,2683,216,234,155,1195,Rawah,7202,1
2983,43,10,376,9,2335,222,218,130,2466,Commanche,7755,2
3027,114,10,42,4,2118,238,230,122,1695,Commanche,7756,2
3267,303,22,295,88,4368,153,223,208,1383,Rawah,8771,7
3036,97,8,42,3,1438,234,228,127,2761,Rawah,7745,1
3140,21,19,67,7,1627,205,197,124,1816,Commanche,7700,1
2722,325,8,124,14,1100,202,232,170,1789,Rawah,4744,1
3035,290,13,90,10,2236,184,238,194,3260,Rawah,7201,1
3225,343,19,108,34,1653,179,208,166,2802,Rawah,7745,1
2482,183,23,242,-67,1277,219,248,149,1332,Commanche,2705,3
3181,90,2,162,3,5228,222,236,150,2640,Rawah,7202,2
3057,18,8,108,9,1798,215,224,146,1234,Commanche,7202,1
2932,232,38,216,150,2550,134,242,222,1747,Commanche,4758,1
3137,65,4,30,0,4629,223,231,143,1956,Rawah,7201,1
3024,127,20,108,29,3913,249,222,92,5246,Rawah,7746,2
3274,37,16,300,109,3482,218,203,117,2106,Commanche,8772,7
2947,321,12,379,105,837,189,228,179,1826,Commanche,7756,1
3164,90,21,603,228,1358,247,202,74,2477,Commanche,7757,1
2698,336,27,162,59,1765,151,192,175,2864,Rawah,7745,2
2567,43,9,90,13,845,222,220,132,755,Rawah,7746,2
3187,312,14,497,111,3155,183,229,187,1110,Commanche,7756,1
3314,93,20,30,0,2059,247,206,79,865,Commanche,8772,7
3446,27,6,335,107,1789,217,226,145,1149,Commanche,8776,7
2863,355,17,190,37,1503,190,207,153,1015,Commanche,7755,2
2891,136,20,67,5,4826,247,227,100,216,Rawah,7746,2
2340,44,17,240,133,242,222,201,109,1441,Cache,2703,3
2987,139,10,175,25,1602,236,237,131,2259,Commanche,7756,2
3225,336,9,677,81,6246,201,229,167,1353,Rawah,7745,1
3363,99,10,391,81,2175,236,227,121,2407,Rawah,8772,1
3079,57,14,67,13,3075,229,210,111,5380,Rawah,7745,1
3297,85,14,255,38,2598,240,215,102,1529,Commanche,8771,7
2988,126,8,175,26,4791,235,234,131,5741,Rawah,7746,2
2411,22,28,67,23,543,191,169,101,1015,Cache,4703,3
3059,40,4,85,8,2780,220,231,148,1677,Commanche,7756,1
3253,50,4,841,109,6400,221,231,146,1565,Rawah,7745,2
2360,194,18,153,58,1087,214,252,165,95,Cache,2717,3
3213,34,9,484,78,488,219,221,137,2685,Neota,7202,2
3366,328,14,360,57,1549,185,222,177,2012,Commanche,7756,1
3006,56,15,408,189,1920,229,206,106,2947,Commanche,7756,2
3004,7,8,190,17,3726,211,225,151,2268,Rawah,7745,1
3134,315,12,190,30,4202,188,230,182,1198,Rawah,7745,1
3148,80,7,90,10,1897,230,228,131,433,Rawah,7202,1
3064,89,10,85,13,4851,236,224,119,2047,Rawah,7745,2
2988,101,12,551,-57,888,240,224,112,1443,Rawah,7745,2
2452,357,18,433,222,1041,188,203,150,953,Cache,2717,3
3043,13,11,216,25,4540,209,217,144,242,Rawah,7746,2
3032,211,3,524,122,2093,217,242,161,2554,Commanche,7756,2
3141,286,11,285,29,1360,189,240,190,2112,Commanche,7202,1
2532,15,14,90,18,400,207,211,139,3073,Rawah,7745,2
3132,150,15,134,2,2381,238,238,126,1473,Commanche,7709,1
3195,347,15,285,63,592,191,215,162,1818,Neota,8772,1
3315,213,7,480,98,968,214,246,168,934,Commanche,7756,1
2835,276,29,319,-24,2646,130,231,233,182,Commanche,7757,1
3029,144,28,503,148,841,246,221,83,2553,Rawah,7745,1
3068,317,8,67,5,1465,199,233,174,1794,Rawah,7745,2
2991,180,9,511,-29,1310,224,246,155,1499,Commanche,7756,2
2903,328,9,201,35,2966,199,230,171,1860,Commanche,7201,1
3336,147,36,182,107,3870,241,209,63,3187,Commanche,7757,7
2339,113,13,30,-1,190,241,227,113,671,Commanche,2705,3
2757,72,9,67,1,1828,231,223,125,1605,Rawah,4744,2
3131,101,18,360,56,4279,247,213,88,3353,Rawah,7745,1
2742,331,18,124,30,1597,174,215,179,1221,Commanche,4703,5
2965,91,12,361,52,3566,238,222,113,1651,Rawah,7746,2
2926,96,20,150,24,2210,248,206,77,391,Commanche,4758,2
2434,350,28,540,222,1084,158,181,153,258,Cache,4703,3
3000,293,14,60,18,2671,180,236,196,918,Rawah,7202,2
3103,298,9,95,23,2043,195,237,182,1956,Rawah,7745,1
3185,58,15,808,13,4220,229,207,106,2092,Rawah,7202,1
3247,161,16,351,45,2664,234,242,134,1191,Commanche,7757,2
3248,115,24,324,67,4110,252,210,71,981,Commanche,7757,1
3136,2,5,240,51,659,212,229,155,1015,Neota,7202,1
3217,40,25,175,63,2424,213,177,86,1575,Commanche,7700,1
2164,40,16,0,0,1179,220,204,114,752,Cache,6102,4
3139,52,32,212,35,1376,217,155,49,2678,Commanche,7757,1
2861,54,10,313,110,1332,226,218,125,1350,Commanche,7756,2
3266,344,16,162,59,1747,186,213,165,2903,Rawah,7745,1
3027,104,12,0,0,1148,240,225,114,2896,Commanche,7201,1
2798,99,21,242,43,1809,249,205,73,2761,Rawah,7745,2
3221,15,13,532,103,2965,208,213,141,864,Commanche,7700,1
3285,317,16,531,78,4452,175,224,188,1044,Commanche,8772,1
2553,41,14,134,2,2336,221,209,121,2372,Commanche,4704,2
3256,0,8,323,29,4403,208,225,154,2329,Rawah,8771,7
3094,52,10,0,0,3602,226,218,125,2970,Commanche,7201,1
2781,345,3,30,-2,3171,214,235,159,2523,Rawah,7102,2
2784,13,19,150,35,2219,198,197,132,999,Commanche,7757,2
3223,130,11,255,52,3754,238,234,124,1770,Commanche,7756,2
2583,158,3,127,-8,1900,222,239,153,1922,Commanche,4704,3
3256,20,15,360,53,2001,208,208,134,1132,Commanche,7755,1
2913,68,9,95,10,4719,230,221,124,1538,Rawah,7746,2
2920,98,8,300,65,638,234,228,126,1045,Commanche,7756,2
2519,335,25,216,94,849,156,198,176,1698,Commanche,4703,2
2657,135,3,201,5,1236,224,238,149,1360,Rawah,4744,2
3020,63,21,170,25,4590,233,191,80,2631,Rawah,7745,1
3133,253,9,815,126,6279,199,246,185,1357,Rawah,7746,2
2942,243,34,841,185,4057,135,243,230,1384,Commanche,4758,2
2825,0,2,30,1,1064,216,234,156,1320,Commanche,7202,2
2397,320,8,95,24,618,200,233,172,1396,Cache,4704,6
3175,66,9,95,14,912,229,221,124,2206,Neota,7202,1
2919,144,22,153,56,1624,245,230,102,2584,Commanche,4758,2
2574,159,20,0,0,1682,237,239,123,1253,Commanche,6102,3
2959,32,9,335,50,4670,218,220,137,5560,Rawah,4744,2
3029,56,5,391,6,2851,223,229,141,1388,Commanche,7756,2
2903,102,14,60,14,1800,242,221,105,2089,Commanche,7755,2
2906,255,11,85,10,4965,194,247,191,1337,Rawah,7746,2
2919,27,8,658,121,3292,217,223,142,685,Commanche,7757,2
2901,87,15,210,43,3309,241,214,98,4309,Rawah,4744,2
2956,31,12,402,3,2103,216,213,130,2992,Commanche,7756,1
3226,347,5,234,2,5617,210,231,160,1672,Rawah,7201,1
2952,3,12,30,3,4462,204,217,150,3699,Rawah,7745,1
2894,75,5,443,75,2971,226,231,140,2109,Rawah,4744,2
2840,347,24,108,30,1040,168,195,160,1909,Commanche,7700,2
2795,232,34,552,271,1024,147,247,219,1690,Commanche,7710,2
3226,48,20,95,-2,1856,223,193,96,4609,Neota,7201,1
2809,120,11,30,6,2502,240,230,119,1884,Rawah,7202,2
2576,74,10,162,-2,902,233,220,119,180,Rawah,7745,2
3246,321,6,330,103,4669,204,234,169,902,Rawah,7745,2
3004,79,15,150,3,6281,239,211,98,3596,Rawah,7745,2
2938,95,14,180,41,3879,242,218,102,5181,Rawah,7746,2
2788,322,15,134,49,3330,180,223,183,5972,Rawah,7745,2
2879,46,21,283,62,1001,221,189,93,630,Commanche,7757,2
2949,347,8,134,-6,3733,206,228,160,1530,Rawah,7745,2
2036,28,32,153,105,212,190,155,82,484,Cache,4703,3
3106,0,11,306,4,1999,204,220,153,2557,Rawah,7745,1
3135,195,5,395,41,2292,219,244,160,949,Commanche,7756,2
2851,309,19,192,5,2620,165,224,198,2279,Rawah,7745,2
2546,194,8,120,13,2139,219,247,162,2001,Commanche,2703,3
3314,21,7,0,0,3738,215,224,146,2336,Rawah,8708,7
2816,95,3,331,43,2377,224,235,147,2779,Rawah,7746,2
3004,103,4,674,85,5299,227,234,141,5411,Rawah,4744,1
2757,24,14,272,57,2284,212,209,131,2281,Rawah,7745,2
3186,265,9,124,12,1063,198,244,185,95,Commanche,7202,1
2773,225,4,42,1,2522,214,244,167,1875,Rawah,4744,2
3007,170,11,660,86,1852,228,245,148,2208,Commanche,7756,2
2481,308,27,180,67,258,137,212,210,834,Cache,4703,3
2645,264,5,424,117,819,208,242,173,999,Commanche,2703,3
3185,299,2,124,5,4508,212,238,164,984,Commanche,7202,1
3172,106,10,437,101,234,238,228,120,957,Commanche,7756,2
2450,338,16,30,7,1036,184,216,170,1521,Commanche,4703,2
3086,31,18,618,0,3972,213,199,117,3417,Rawah,7745,2
2516,151,12,150,30,1064,235,240,133,1087,Commanche,2705,3
2661,235,14,30,5,1945,196,252,191,1861,Commanche,6102,3
2876,326,11,42,2,3055,193,228,175,2029,Rawah,7745,2
3324,256,9,67,2,4592,199,246,185,3349,Commanche,8703,7
2744,55,10,30,1,255,226,219,126,2497,Commanche,7755,2
2619,63,14,270,67,228,232,210,107,1087,Rawah,4744,2
3142,45,13,511,29,3871,223,210,119,3391,Rawah,7745,2
3132,26,13,270,14,2827,213,211,132,1052,Commanche,7700,1
2724,36,28,175,94,1321,205,167,81,655,Commanche,7757,6
3165,117,3,201,23,3337,225,236,146,4383,Rawah,7746,1
3001,169,4,730,105,5874,222,241,154,6346,Rawah,7745,2
3089,41,13,499,8,1560,221,210,122,3311,Commanche,7757,1
3296,23,5,300,80,537,217,228,148,1006,Neota,8776,2
3057,307,22,474,-46,1374,155,221,204,3059,Rawah,7201,1
2860,87,15,272,64,794,241,214,98,837,Rawah,7746,2
3276,241,9,60,5,2160,204,248,181,2048,Neota,8771,2
2774,72,27,0,0,247,239,176,51,2234,Rawah,7746,5
3108,50,20,516,190,2282,225,194,95,2253,Commanche,7757,1
3020,352,5,391,36,4179,211,231,158,1507,Rawah,7202,2
2891,35,8,300,65,878,219,223,139,1554,Commanche,4704,5
2869,53,10,201,55,819,226,219,127,510,Commanche,7757,2
3054,352,3,417,55,2714,214,233,158,1950,Commanche,7756,2
2813,32,12,0,0,1500,217,214,130,957,Commanche,7757,2
3159,112,11,120,-5,3369,239,228,119,4920,Rawah,7746,1
2787,262,33,234,141,999,121,235,240,1584,Commanche,4758,2
3131,276,4,469,116,379,208,240,171,872,Commanche,7756,2
2747,39,6,301,60,1782,220,227,142,592,Rawah,4744,2
2905,303,13,30,7,832,185,234,189,2743,Rawah,7201,1
2872,216,11,124,34,793,209,251,177,95,Commanche,7756,2
3080,184,10,242,-12,6101,222,247,157,2636,Rawah,7745,2
2307,310,30,162,97,942,124,203,212,671,Cache,2706,6
2977,349,28,323,87,1853,158,183,156,1537,Commanche,7757,2
2720,83,8,247,10,1362,232,226,127,811,Commanche,4704,2
2893,18,5,0,0,845,216,230,151,2062,Rawah,7202,1
2753,153,7,323,34,2460,229,240,145,1683,Rawah,4744,2
3024,28,11,532,100,4266,216,215,134,2188,Rawah,7745,2
2235,36,33,124,54,743,197,149,66,618,Cache,4703,6
2422,325,22,60,24,433,161,210,187,962,Commanche,7755,2
2531,45,9,242,23,750,223,220,131,1080,Cache,2717,2
2985,246,11,595,79,5898,197,249,190,3481,Rawah,7745,2
3123,37,20,201,13,4986,216,193,105,1342,Rawah,7201,1
2959,285,3,532,44,3577,212,239,165,5742,Rawah,7102,1
3307,274,6,677,46,3586,203,242,177,4045,Rawah,8776,1
3168,212,17,408,88,1998,203,254,182,830,Rawah,7745,1
2792,348,15,234,45,2355,191,214,161,603,Commanche,7755,2
2625,75,15,270,8,1103,237,212,103,1385,Commanche,4704,2
2718,272,18,30,10,2167,170,242,210,524,Commanche,7202,1
2662,144,17,60,10,2105,242,234,115,2475,Commanche,2705,3
3034,316,15,30,6,3529,179,226,187,1074,Commanche,7201,1
3105,51,30,218,73,1383,219,162,56,2643,Commanche,7757,1
2851,319,28,201,91,335,137,202,199,1040,Commanche,7201,1
2974,62,9,361,66,4191,228,221,125,2193,Rawah,4744,2
3325,6,11,400,50,2012,207,219,149,1358,Commanche,7755,1
3086,324,4,458,69,2912,209,235,165,841,Commanche,7756,1
2821,83,24,313,162,331,245,190,61,1922,Rawah,7746,2
2707,85,14,108,45,2139,240,215,102,4781,Rawah,4744,2
2972,225,13,30,0,5479,202,252,185,2711,Rawah,7745,1
3422,278,3,738,183,3022,210,240,168,1981,Commanche,8771,7
2980,74,12,42,3,4501,235,216,111,2055,Rawah,7745,2
3025,316,13,30,5,4574,185,228,183,2125,Rawah,7202,2
2762,333,24,60,40,3360,157,201,179,6024,Rawah,7745,1
3217,348,14,752,155,301,193,216,161,2017,Commanche,7757,2
3182,37,14,882,10,4202,219,207,121,2160,Rawah,7202,1
2681,119,20,30,-6,1883,250,218,86,2780,Rawah,7746,2
3273,54,14,400,94,4100,228,209,111,2930,Rawah,7745,1
3035,8,7,604,55,1382,212,227,152,2522,Rawah,7745,2
2894,334,9,466,9,3883,199,228,168,3516,Rawah,4744,2
3232,270,11,600,122,1319,190,244,193,2654,Commanche,7755,1
3106,41,10,127,-2,3936,221,219,132,1760,Rawah,7745,2
3320,93,13,85,7,2250,240,220,108,2760,Rawah,8772,7
2701,75,33,323,165,1054,238,158,24,994,Commanche,7757,2
3210,51,18,42,-2,4332,226,198,100,3429,Commanche,7201,1
3131,79,5,300,45,3671,226,231,139,1215,Rawah,7745,1
2753,56,2,30,-3,3036,220,235,151,2260,Rawah,7102,2
2941,202,21,376,170,2994,205,253,175,1401,Commanche,2705,2
2525,309,6,270,42,180,203,236,172,430,Cache,2717,2
3177,178,17,722,-41,787,225,248,149,2028,Commanche,7757,2
2966,117,11,108,23,1917,238,230,121,2577,Commanche,7756,2
3150,356,14,446,105,2989,197,214,154,2591,Commanche,7756,1
3063,310,15,175,38,3349,179,229,190,408,Rawah,7745,1
3391,211,7,190,-1,2965,215,247,168,365,Commanche,8771,1
3447,45,16,601,98,3432,223,203,110,1385,Commanche,8708,7
3245,312,12,30,-5,3084,188,231,183,510,Commanche,7202,1
2998,3,15,95,23,5124,199,211,148,3928,Rawah,7745,1
3028,351,7,30,4,4051,207,227,159,2397,Rawah,7202,2
3114,317,9,270,14,713,195,232,176,1095,Neota,7202,1
2834,253,5,85,11,598,209,243,173,511,Commanche,7756,1
2678,49,16,108,29,1590,225,204,109,457,Commanche,7755,1
3301,131,16,30,8,1716,244,230,110,1842,Neota,8771,1
3063,7,4,234,31,3150,215,232,154,1129,Commanche,7756,2
3200,121,15,391,84,2499,245,226,106,2871,Commanche,7757,1
3180,149,11,618,97,2743,234,240,135,3066,Commanche,7756,2
2836,221,21,408,216,664,190,254,194,1771,Commanche,7757,2
3274,92,6,573,83,5842,230,230,133,2839,Rawah,7745,2
3049,17,12,537,190,1681,210,214,140,3145,Commanche,7755,1
3025,38,22,277,16,957,213,185,97,2089,Commanche,7700,1
3404,220,20,459,149,3543,191,254,193,792,Rawah,8772,1
2508,308,26,295,125,812,141,214,209,1266,Cache,4703,2
3091,305,9,120,13,2288,195,235,181,3102,Rawah,7201,1
3145,293,6,30,-1,2821,203,239,175,911,Commanche,7202,2
2737,106,23,256,104,2337,251,206,71,2298,Commanche,2705,3
3076,9,7,240,42,1173,212,225,151,1430,Neota,7202,2
2788,22,17,182,56,3120,207,202,127,6183,Rawah,7745,2
2323,123,36,201,107,1689,253,186,27,216,Cache,2704,3
3124,235,13,330,40,120,197,251,190,2115,Commanche,7202,2
3195,236,3,323,37,5883,213,242,166,2270,Rawah,7201,2
2897,18,8,170,10,1358,215,224,146,2002,Rawah,7745,2
2891,319,11,30,7,1745,192,230,178,1530,Commanche,7202,5
3003,61,19,30,-4,582,232,197,90,1302,Rawah,7745,1
2705,17,11,162,48,1765,211,218,142,2242,Commanche,4703,2
2835,335,15,342,140,983,186,219,172,295,Commanche,7756,2
2782,7,10,242,14,1482,208,220,149,1283,Rawah,4744,2
3194,54,7,658,187,2407,224,225,136,2781,Commanche,7755,1
2990,359,12,424,28,872,201,217,153,751,Commanche,7755,2
3168,274,18,192,33,1182,169,242,211,1431,Neota,7700,1
3080,150,9,450,-28,6485,232,240,139,2976,Rawah,7745,2
2736,47,10,350,14,2197,224,219,129,6089,Rawah,4744,2
2330,344,4,0,0,1351,211,233,160,242,Cache,2717,6
2903,25,15,85,16,2207,211,205,127,2839,Commanche,7702,2
3045,24,3,30,-3,2672,218,233,152,2040,Commanche,7755,1
3078,207,14,395,56,1421,211,252,174,767,Commanche,4758,2
2939,59,16,541,93,1712,231,205,102,2972,Commanche,7757,2
2756,101,6,85,-1,1907,230,232,135,2588,Rawah,7746,2
3198,300,25,108,26,3928,142,220,214,1559,Rawah,7745,1
2251,45,9,0,0,488,223,220,132,558,Cache,4703,3
3111,352,11,240,26,511,200,221,159,847,Neota,7201,1
3189,10,21,30,9,1802,193,193,132,2203,Commanche,7757,1
2581,326,19,255,117,582,171,216,183,430,Commanche,4703,2
3014,7,11,566,42,4175,207,218,148,4363,Rawah,7745,2
2927,85,34,300,183,2038,245,162,17,633,Commanche,4758,5
2580,51,3,182,3,591,221,232,147,1154,Commanche,4704,2
2893,147,20,60,17,1080,242,234,111,1782,Commanche,7757,2
3355,284,2,351,33,849,214,239,163,2010,Commanche,7756,7
2869,114,8,0,0,1639,233,233,131,1253,Rawah,7102,1
3052,344,6,60,8,1710,208,230,161,3284,Commanche,7755,2
3221,274,28,67,22,2322,136,234,231,2945,Rawah,7745,1
2980,48,12,192,39,2884,224,214,121,1410,Commanche,7757,1
2909,32,9,30,1,1932,218,221,139,960,Rawah,7102,1
3208,335,9,0,0,3922,200,228,167,3483,Rawah,7202,1
2770,42,7,234,24,902,222,224,137,1950,Commanche,4704,2
3178,272,8,324,-35,3247,199,243,182,1173,Rawah,7745,2
2841,77,27,300,-88,379,242,179,49,2017,Rawah,7746,2
2927,162,20,120,20,1338,235,241,128,752,Rawah,7745,2
3022,22,22,283,121,2496,200,187,116,1794,Commanche,7757,1
2977,67,14,60,-6,3711,233,211,106,1434,Rawah,7746,2
2938,113,20,300,131,301,250,214,83,1064,Rawah,7745,2
3056,180,13,446,157,5282,224,248,153,700,Rawah,7745,2
3223,349,14,474,202,2659,194,217,160,2794,Commanche,7757,1
3119,205,10,67,9,474,215,249,169,2069,Rawah,7202,1
2847,40,14,256,56,3833,220,208,119,5500,Rawah,7745,2
2617,352,10,480,-22,787,202,222,158,834,Commanche,4704,3
2794,95,17,212,71,1170,245,212,89,600,Commanche,7756,2
3407,139,13,180,2,2905,239,236,124,808,Commanche,8703,7
2966,340,13,192,28,1630,191,220,168,1583,Commanche,7756,2
2950,58,15,600,185,1716,229,207,106,2012,Commanche,7757,2
2993,1,30,424,138,430,163,170,132,1627,Rawah,7746,1
3109,0,4,180,40,3333,213,232,156,5072,Rawah,7745,2
3124,30,14,162,8,2934,215,208,126,3124,Commanche,7755,2
2606,102,8,212,5,612,234,230,128,6189,Rawah,7745,5
2900,105,22,150,27,5343,251,207,73,4149,Rawah,7745,2
3042,320,25,150,32,713,149,208,195,1863,Rawah,7745,1
2811,92,13,67,12,1063,240,220,109,2210,Commanche,4704,2
3058,69,20,258,45,4671,237,196,82,417,Rawah,7746,2
3008,162,12,256,41,4436,232,243,140,1908,Rawah,7746,2
3158,208,15,134,17,2464,208,253,176,942,Commanche,7756,2
2946,32,12,0,0,1276,217,214,130,2283,Rawah,7202,2
2047,46,31,85,15,390,213,158,59,721,Cache,4703,3
3367,165,11,1091,128,2795,230,244,144,1771,Commanche,8771,7
2850,83,25,242,128,1867,245,187,57,708,Commanche,4758,5
3070,36,2,0,0,1783,219,234,152,1911,Rawah,7202,1
2510,103,8,0,0,510,233,230,130,350,Rawah,7746,2
3260,1,9,182,34,3087,207,223,153,2205,Rawah,7745,1
2522,13,23,124,47,882,190,185,125,1357,Commanche,4758,2
3183,74,7,42,-1,1819,229,227,132,1651,Rawah,7745,1
2618,118,32,60,15,1323,254,193,39,895,Commanche,4758,2
3106,154,10,210,-16,6282,232,241,139,2524,Rawah,7745,2
2913,326,3,268,44,4095,211,235,163,3598,Rawah,4744,2
