Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2838,310,4,0,0,5287,209,237,166,537,Rawah,7202,2
2976,198,16,247,93,1830,213,252,169,1027,Commanche Peak,7757,2
3064,49,13,324,14,3788,225,211,118,2542,Rawah,7700,1
2782,20,11,301,26,1879,212,217,140,2812,Rawah,4744,2
2982,159,11,30,6,1082,231,242,141,1324,Commanche Peak,7756,1
2785,53,10,0,0,3122,226,218,126,5521,Rawah,7102,2
2788,91,11,150,10,3062,237,223,115,6466,Rawah,4744,2
2767,73,10,42,-3,1380,232,221,121,2225,Rawah,7745,2
2843,14,2,30,1,1348,217,235,155,1387,Commanche Peak,7202,1
2684,52,11,283,57,2349,226,217,124,2251,Commanche Peak,4703,2
2772,73,12,192,24,1724,234,217,113,1852,Rawah,4744,1
2688,155,19,0,0,1872,238,238,122,2754,Rawah,7746,2
2980,37,10,390,11,2321,220,219,133,2436,Commanche Peak,7755,2
3165,137,24,228,67,3848,248,223,89,2893,Commanche Peak,7201,1
3155,16,17,201,42,4255,202,202,132,1651,Rawah,7202,1
3235,13,21,564,21,1677,195,192,129,2060,Commanche Peak,8772,1
3289,275,9,95,29,5786,197,242,185,711,Rawah,8771,1
2978,128,13,234,60,2432,241,232,118,1800,Commanche Peak,7756,2
2907,274,17,685,261,1266,171,242,209,1965,Commanche Peak,7755,2
2868,100,7,0,0,1591,231,231,133,2293,Commanche Peak,7202,1
3125,38,15,30,12,1355,218,205,118,2543,Commanche Peak,7201,1
2980,54,17,67,21,1826,228,202,102,1290,Rawah,7745,2
2972,130,8,85,7,4981,233,236,135,5799,Rawah,4744,2
2333,225,26,127,53,564,175,253,204,1806,Cache la Poudre,2705,3
3254,340,6,162,8,4395,208,232,162,618,Rawah,8771,1
2697,42,7,0,0,939,222,224,137,1706,Rawah,7102,1
2099,323,34,42,-2,467,117,184,196,420,Cache la Poudre,4703,6
2984,196,15,216,46,3124,215,251,166,1158,Commanche Peak,4758,2
3002,227,20,395,205,2654,187,254,199,1648,Commanche Peak,7757,1
2740,12,10,210,6,1266,210,220,146,1320,Rawah,4744,2
2780,86,30,120,-61,270,247,175,35,2350,Rawah,7746,5
2974,39,10,60,8,4708,221,217,130,3183,Rawah,7745,2
3138,63,15,417,76,3803,232,209,106,876,Rawah,7745,2
2944,173,26,446,193,1836,226,242,132,931,Commanche Peak,4758,5
3229,132,14,576,81,5953,241,232,118,1660,Rawah,7745,1
2978,48,11,67,10,1994,224,216,124,3308,Commanche Peak,7702,1
2755,220,11,85,24,2635,207,251,179,1930,Rawah,7746,2
3239,14,9,474,26,6206,212,222,147,1027,Rawah,7201,1
3307,43,11,85,2,2824,222,215,126,1754,Commanche Peak,8771,7
3191,15,5,309,19,4496,215,229,150,1561,Rawah,7101,1
2698,29,19,90,2,1724,210,196,116,1312,Commanche Peak,4704,2
3326,91,17,85,11,4540,244,211,91,4095,Commanche Peak,7202,7
2572,135,8,192,-5,1282,233,237,135,1328,Commanche Peak,2703,3
2828,63,27,323,141,335,232,174,57,1456,Rawah,7746,5
3002,354,18,875,204,2922,187,205,154,997,Commanche Peak,4703,2
2307,297,10,228,83,949,192,237,184,134,Cache la Poudre,2717,3
3244,235,16,391,48,636,192,252,196,1727,Neota,7202,1
2968,90,6,150,27,4573,230,230,134,1142,Rawah,7745,2
3146,302,21,612,235,5467,155,225,207,1061,Rawah,7745,2
2967,142,15,42,0,842,241,235,119,1507,Commanche Peak,7757,2
2888,349,6,408,52,2616,209,230,159,2442,Rawah,7202,2
2562,67,6,300,-8,1150,227,228,135,1289,Commanche Peak,2703,3
3136,113,15,309,47,192,245,223,103,3797,Neota,7201,2
3194,332,7,30,2,3783,204,231,167,1557,Rawah,7202,1
3124,45,7,192,34,5197,222,225,138,3173,Rawah,7201,1
2869,67,13,127,22,1354,233,213,110,1645,Rawah,7745,2
2983,359,12,446,35,902,202,219,153,750,Commanche Peak,7755,2
3145,283,9,30,5,1364,196,241,184,1231,Neota,7700,1
2702,35,10,30,1,1406,219,218,134,2363,Commanche Peak,6102,2
3034,88,5,313,57,5002,228,231,137,3616,Rawah,7745,2
3076,36,8,0,0,2681,220,221,137,3123,Commanche Peak,7700,2
3081,36,6,108,-3,1230,220,226,142,1591,Neota,7202,1
3405,342,19,30,10,1611,178,208,168,1890,Neota,8772,7
2781,260,22,90,20,1801,162,246,219,1556,Commanche Peak,4758,2
2850,279,10,0,0,3807,194,242,187,6077,Rawah,7102,2
2904,324,24,690,277,655,152,206,190,531,Commanche Peak,7756,2
2908,330,18,150,38,3048,174,215,180,2040,Rawah,7745,2
2612,102,29,255,55,2052,253,189,44,732,Commanche Peak,2705,3
3036,57,11,390,91,2884,228,216,120,1441,Commanche Peak,7756,1
2912,20,6,295,39,2242,216,228,149,2538,Rawah,7745,2
3110,343,6,446,25,1261,208,231,161,1261,Neota,7202,1
3074,276,15,457,158,3108,180,242,202,2151,Commanche Peak,7755,2
3281,345,11,725,210,3483,198,222,163,2003,Commanche Peak,7756,1
2896,93,36,228,112,2268,248,161,0,1914,Commanche Peak,4758,2
3107,276,25,0,0,3112,144,236,226,2371,Rawah,7700,1
2933,17,12,0,0,2132,210,214,140,2117,Rawah,7745,2
3022,39,12,875,203,1180,220,213,126,2461,Commanche Peak,7756,2
2995,331,23,127,36,1411,161,205,180,1271,Commanche Peak,7756,2
3235,285,27,480,158,4362,134,227,228,1304,Rawah,7745,2
2928,189,17,658,296,953,218,251,160,1680,Commanche Peak,7756,2
2920,313,34,234,129,810,110,191,211,1237,Commanche Peak,7757,1
2989,11,17,361,38,277,199,202,137,1302,Commanche Peak,7700,2
2921,56,23,591,89,2132,228,184,77,1282,Commanche Peak,4704,2
2750,111,12,228,62,242,241,227,114,2514,Rawah,7700,5
3277,186,12,450,101,3390,222,248,158,2870,Rawah,7202,1
2821,359,11,0,0,3645,204,220,154,6118,Rawah,7102,2
3018,86,17,309,48,2250,242,210,93,636,Rawah,7745,1
3033,270,8,30,4,3137,200,243,182,962,Commanche Peak,7202,1
2947,90,14,120,22,5496,241,216,101,1584,Rawah,7746,2
3250,308,6,127,5,5562,204,236,171,573,Rawah,8771,1
3154,104,4,384,9,5794,226,234,143,934,Rawah,7101,1
3096,338,5,466,11,591,209,233,162,830,Neota,7201,1
2939,162,9,459,33,2708,229,243,145,2322,Commanche Peak,7702,2
2569,64,8,30,0,2922,228,224,129,2476,Commanche Peak,4704,2
3187,332,17,108,30,2448,177,215,176,2782,Commanche Peak,7700,1
2236,254,27,301,98,720,150,246,227,1519,Cache la Poudre,2702,3
2920,163,27,604,254,2292,234,235,114,1852,Commanche Peak,2705,7
3276,87,15,124,6,3394,241,215,100,1302,Commanche Peak,7201,1
3190,120,27,339,89,3443,254,205,60,379,Commanche Peak,8772,1
3161,23,12,598,144,1731,212,214,136,2589,Commanche Peak,7755,1
3329,104,46,272,69,4646,245,139,0,2377,Rawah,8772,1
3034,345,19,408,58,3423,179,206,163,1944,Commanche Peak,7700,1
2772,21,12,190,-3,1908,212,214,138,2716,Rawah,7745,5
3023,177,15,765,53,2992,226,247,150,2340,Commanche Peak,7702,2
3021,22,7,192,8,1177,216,225,146,1642,Commanche Peak,7756,1
3101,254,14,323,47,437,186,248,200,858,Commanche Peak,7756,2
3050,120,9,674,-68,5994,236,233,128,3056,Rawah,7745,2
3178,126,8,297,46,560,234,235,132,5520,Neota,7202,1
2721,72,14,319,-10,994,235,213,106,2389,Rawah,7745,2
3172,307,14,755,-2,4105,180,231,191,3966,Rawah,7745,1
3296,25,9,150,8,4010,216,221,141,3912,Rawah,8771,7
3002,357,17,514,81,1465,191,207,152,360,Commanche Peak,7755,2
3266,50,14,566,78,3885,226,208,113,3758,Rawah,8771,1
2937,64,8,30,11,2081,228,224,129,2879,Commanche Peak,7202,2
2697,322,18,42,14,1433,170,218,187,3246,Rawah,7102,2
2886,137,10,335,58,1057,235,237,132,2525,Commanche Peak,7757,2
2726,24,22,42,19,1471,202,186,113,1026,Commanche Peak,7755,2
3079,243,4,242,49,4427,211,243,170,2376,Rawah,7745,1
2145,144,9,0,0,907,233,239,137,780,Cache la Poudre,5101,4
3078,91,19,240,36,845,245,207,84,2081,Rawah,7745,2
2952,73,5,0,0,4696,226,230,139,5560,Rawah,7101,1
2892,201,22,90,42,2684,204,253,174,680,Commanche Peak,4758,1
2678,184,13,42,5,1740,223,249,156,1008,Rawah,4744,2
2437,93,20,0,0,1170,247,205,78,1071,Commanche Peak,2704,3
3271,297,14,60,19,4607,181,235,194,805,Commanche Peak,7756,1
2882,34,16,120,30,1565,216,203,118,2766,Commanche Peak,7102,2
2481,148,27,390,73,371,243,226,93,1172,Commanche Peak,2703,3
3030,336,8,350,147,5319,202,229,166,1250,Rawah,7745,2
3311,330,19,658,76,3250,170,213,180,3522,Commanche Peak,8776,2
3315,194,12,618,88,3915,218,250,164,2236,Rawah,7202,1
2199,282,29,30,17,1304,130,227,231,969,Cache la Poudre,4703,3
3004,45,6,600,85,5235,222,227,140,5600,Rawah,4744,2
2847,166,29,30,0,1495,230,235,114,2343,Rawah,7102,2
2945,355,16,446,-80,573,191,209,154,1073,Commanche Peak,7755,1
2990,37,12,306,51,1664,219,214,128,2475,Commanche Peak,7202,2
3235,300,28,313,154,4184,130,215,219,1048,Rawah,7745,2
3274,79,20,108,9,2341,242,201,81,2763,Rawah,8772,7
2821,314,24,150,59,1345,150,213,200,2313,Commanche Peak,7757,2
3281,57,14,384,-33,3276,229,209,110,1962,Commanche Peak,8772,7
3177,59,15,450,59,2963,230,207,106,872,Commanche Peak,7757,1
2945,92,8,485,32,4676,233,228,128,3006,Rawah,7745,1
2720,297,14,277,26,1355,179,234,195,2045,Commanche Peak,4704,5
2933,26,9,624,91,2742,216,220,140,1320,Commanche Peak,7755,1
2802,243,24,180,45,1606,165,251,217,1304,Commanche Peak,7757,2
2701,294,11,95,1,1756,189,237,189,626,Commanche Peak,7755,2
3214,90,15,335,39,3471,242,215,99,4455,Rawah,8772,1
2989,83,15,95,20,2072,240,212,97,2529,Commanche Peak,7756,1
3115,168,8,90,3,4034,227,243,150,1380,Rawah,7745,1
2718,111,4,170,27,2089,227,235,143,6632,Rawah,4744,2
3028,14,2,518,5,3000,217,235,155,1230,Commanche Peak,7756,2
2923,359,34,256,109,2652,151,159,131,850,Commanche Peak,7757,2
3168,23,6,313,-6,3750,216,227,147,4463,Rawah,7202,1
2997,46,27,150,72,2579,217,172,74,2154,Commanche Peak,7757,1
3309,67,13,190,-12,3114,232,215,112,1853,Commanche Peak,8771,7
3031,242,8,752,40,5823,205,247,180,5395,Rawah,7745,1
2687,198,18,424,0,499,212,252,169,892,Commanche Peak,2704,2
3178,65,4,636,36,3254,223,231,143,3907,Rawah,7745,1
3117,1,10,360,48,1396,206,222,153,3511,Commanche Peak,7700,2
2693,125,12,408,7,1106,240,232,120,1973,Rawah,4744,2
3334,338,13,421,7,5053,192,222,168,3090,Commanche Peak,8771,1
3000,237,22,371,203,2678,176,253,208,1683,Commanche Peak,7757,1
3046,309,10,323,47,2713,193,234,180,1879,Commanche Peak,7756,2
3032,1,13,124,19,1167,201,215,151,1505,Commanche Peak,7202,2
2638,6,6,60,-4,1040,212,227,153,1698,Commanche Peak,7757,1
2986,47,24,379,166,2774,220,181,83,787,Commanche Peak,7757,2
2563,186,26,30,11,1895,214,247,151,417,Commanche Peak,2705,3
3083,51,9,218,23,6788,225,220,128,2723,Rawah,7745,2
3382,45,9,390,49,1129,223,220,132,3851,Neota,8771,1
2721,306,4,216,17,2382,208,237,168,5028,Rawah,4744,2
3044,123,7,127,0,2652,231,235,137,612,Rawah,7202,2
2824,55,14,484,39,3226,228,210,112,6437,Rawah,4744,2
3304,45,5,360,-28,1591,222,228,142,1963,Rawah,8703,1
2965,89,27,42,6,636,248,187,50,2431,Rawah,7745,2
3152,348,18,485,101,3715,184,208,161,1812,Commanche Peak,8772,1
2258,119,18,127,23,192,248,222,95,793,Cache la Poudre,2704,3
3303,153,16,60,-1,1570,237,239,127,3137,Rawah,8771,1
3124,114,3,192,3,2349,224,236,147,2282,Commanche Peak,7756,2
2907,41,18,30,5,1710,219,199,108,1348,Commanche Peak,7757,2
2856,41,26,150,68,1655,213,175,83,2471,Commanche Peak,7757,2
2974,109,22,153,31,1776,251,209,74,2424,Commanche Peak,7756,2
3103,28,7,175,17,3158,218,225,143,3159,Rawah,7746,1
2422,49,31,212,74,534,216,159,56,691,Commanche Peak,4703,2
3165,292,23,150,42,3247,150,229,216,2192,Rawah,7700,1
3154,7,6,450,13,5829,213,228,153,997,Rawah,7745,1
2726,25,20,150,76,1207,206,194,118,1965,Commanche Peak,7757,2
3196,37,25,120,37,2256,210,178,91,1598,Commanche Peak,7700,1
3157,201,8,95,5,361,217,247,165,1410,Rawah,7202,1
2896,286,20,85,24,1146,160,235,213,1756,Rawah,7746,2
2939,123,12,0,0,3511,240,231,120,6358,Rawah,6101,2
3128,64,9,175,26,5220,229,221,125,3296,Rawah,7201,1
3205,176,14,127,21,3202,226,247,149,1200,Commanche Peak,7756,2
2315,320,30,295,123,1284,130,197,199,379,Cache la Poudre,4703,3
2986,14,8,708,107,1343,213,224,148,2190,Commanche Peak,7756,2
3342,101,8,277,39,1682,233,230,129,3196,Neota,7201,1
3095,153,7,0,0,4626,229,240,145,1645,Rawah,7202,1
2620,183,22,42,11,2040,220,248,150,1104,Commanche Peak,2705,1
2979,14,12,541,90,2525,209,216,143,1541,Commanche Peak,7756,1
3129,352,12,0,0,3055,199,219,158,2226,Commanche Peak,7755,1
3034,32,4,541,62,5531,219,230,147,6500,Rawah,4744,2
2983,303,11,693,337,1559,189,235,186,1911,Commanche Peak,7757,2
2836,165,14,150,25,3037,232,244,140,2080,Rawah,7746,2
2614,247,2,366,139,1340,215,240,162,1445,Commanche Peak,4704,2
2958,247,32,365,199,2554,137,244,232,832,Commanche Peak,4758,2
3256,356,3,582,161,5234,214,234,157,1900,Rawah,7745,1
2829,358,6,67,-3,1504,210,228,156,2525,Rawah,7745,2
3295,38,14,268,78,3550,219,209,122,2125,Commanche Peak,7755,1
2335,331,8,301,-41,60,201,230,168,649,Cache la Poudre,2703,2
2495,330,28,182,89,1006,142,193,184,1084,Commanche Peak,4703,6
3216,55,4,566,38,5815,222,231,145,2613,Rawah,7745,2
2452,50,31,175,51,618,216,158,55,659,Commanche Peak,4703,2
3265,315,1,300,30,4362,215,237,160,871,Rawah,8771,1
2566,338,10,170,37,641,198,226,167,1266,Commanche Peak,4704,2
2988,351,8,268,21,1770,206,227,159,735,Commanche Peak,7755,2
3017,338,21,553,194,573,170,205,171,1355,Rawah,7746,2
2515,125,6,150,32,313,230,236,139,366,Cache la Poudre,2717,2
2981,54,8,201,8,1572,225,223,131,1620,Rawah,7745,2
2998,29,6,390,40,3912,218,226,144,1426,Rawah,7745,2
2791,28,23,201,69,1907,203,182,105,765,Commanche Peak,4758,2
3130,76,13,376,48,1890,236,216,109,3265,Commanche Peak,7700,1
3285,340,16,295,62,4412,185,216,168,2081,Commanche Peak,7201,1
2870,9,18,30,6,4024,196,200,137,2790,Rawah,7745,2
2576,329,4,162,48,854,210,235,163,1288,Commanche Peak,4704,5
3164,156,6,242,18,4418,228,241,147,994,Rawah,7745,1
3011,102,9,190,40,4201,236,228,123,1087,Rawah,7746,2
3239,52,11,162,30,5367,226,217,124,484,Rawah,7201,1
2507,109,16,108,15,1660,245,221,99,646,Commanche Peak,2705,3
2747,348,13,42,8,537,196,219,161,2298,Rawah,7700,2
2973,172,9,365,32,1852,226,245,151,2371,Commanche Peak,7756,2
2900,114,10,30,0,5248,238,230,121,4105,Rawah,7745,2
2553,44,15,424,73,339,222,205,113,2670,Rawah,7745,2
2505,142,27,313,130,339,247,221,84,1065,Commanche Peak,2705,3
2743,115,24,247,140,1559,252,209,70,1026,Commanche Peak,4758,2
2998,265,8,684,102,5838,200,244,182,5522,Rawah,7745,2
3033,165,12,150,33,2138,230,244,143,1383,Commanche Peak,7756,2
3343,266,11,212,39,1756,192,245,192,1825,Commanche Peak,7756,1
2748,237,20,120,36,1581,180,253,206,1205,Commanche Peak,7757,2
2915,204,31,384,87,959,187,249,178,404,Commanche Peak,4758,2
3045,140,17,85,23,769,243,233,113,335,Commanche Peak,7757,2
3172,191,20,999,81,4189,215,251,161,1176,Commanche Peak,7757,2
2846,60,32,67,29,1410,225,156,39,939,Commanche Peak,7757,2
2750,129,6,42,7,1736,230,236,139,2585,Rawah,4744,2
2570,353,16,108,16,830,191,211,156,1430,Commanche Peak,4704,2
3398,156,9,1146,196,3250,230,241,143,1024,Commanche Peak,8771,7
3033,11,5,426,54,5292,215,230,152,1092,Rawah,7745,2
3104,99,6,60,-2,955,230,232,136,1708,Rawah,7202,1
2654,31,7,0,0,1055,218,225,143,1742,Rawah,7102,2
3162,334,22,626,86,371,164,205,176,1806,Commanche Peak,7757,2
2690,72,20,180,60,1590,238,198,82,351,Rawah,7745,2
3090,13,20,120,19,3489,196,194,130,1421,Commanche Peak,7755,1
3122,96,15,510,76,182,242,218,101,1338,Rawah,7201,2
2706,0,13,201,-84,201,201,216,152,162,Rawah,7746,1
2512,45,4,285,-7,1022,221,231,146,4791,Rawah,6731,2
2584,79,10,30,-8,1034,233,223,121,603,Rawah,7201,1
3037,106,8,577,33,5667,233,231,130,3958,Rawah,7745,1
3061,89,23,30,14,618,247,195,64,1499,Rawah,7746,1
2263,319,26,300,97,800,145,207,197,503,Cache la Poudre,4703,3
3021,105,8,376,56,424,234,230,128,1254,Rawah,7202,1
3057,45,5,690,190,6362,221,229,143,3642,Rawah,7745,1
2758,49,10,150,3,1337,224,219,128,685,Commanche Peak,7755,2
2734,333,10,150,54,1626,197,228,169,2184,Commanche Peak,4703,5
2942,250,18,450,42,5572,179,250,207,4002,Rawah,7745,2
2992,318,6,0,0,836,203,234,170,1273,Neota,7201,2
2729,55,11,469,44,1376,227,215,120,2805,Rawah,4744,2
3196,61,13,170,22,5408,230,212,112,1680,Rawah,7745,2
2837,139,5,421,53,1905,228,238,144,1337,Rawah,4744,2
3220,18,12,918,203,2033,211,215,139,2265,Commanche Peak,8771,7
2771,118,16,360,94,1878,245,225,104,2164,Commanche Peak,4703,2
3320,69,12,30,6,2885,233,216,113,2379,Rawah,8772,1
2660,17,16,67,11,1890,205,205,133,994,Commanche Peak,4703,2
2455,189,23,295,85,1218,214,250,157,1348,Commanche Peak,2705,3
2746,63,7,470,59,1627,226,226,134,641,Rawah,7202,2
3096,312,11,124,5,3864,190,232,182,1892,Rawah,7202,1
2955,45,19,192,46,4570,221,195,100,4574,Rawah,7745,1
3189,159,16,319,98,3760,235,242,132,684,Commanche Peak,7757,2
2223,138,28,90,25,904,249,217,76,930,Cache la Poudre,2717,3
2891,115,15,201,-13,1291,245,224,103,1956,Rawah,7745,2
2417,9,23,95,38,931,187,187,130,631,Cache la Poudre,4703,3
2766,252,18,30,10,2101,176,249,209,828,Commanche Peak,7755,5
2914,325,23,240,46,1103,157,208,188,684,Commanche Peak,7202,2
2973,112,5,30,0,4526,229,234,139,1991,Rawah,7745,1
2923,102,25,277,112,4350,252,200,61,564,Rawah,7746,2
3138,104,21,170,45,5205,250,208,75,134,Rawah,7745,2
2252,345,19,297,173,420,179,206,163,553,Cache la Poudre,4703,3
2998,252,12,553,89,5940,193,248,193,3271,Rawah,7745,2
2870,356,20,124,38,2188,183,199,150,808,Commanche Peak,7757,2
3088,88,7,95,6,2103,231,228,129,3400,Commanche Peak,7700,1
3224,122,3,309,41,834,225,237,147,666,Neota,7756,1
3157,137,17,700,221,1165,244,231,109,2192,Commanche Peak,7757,2
3096,270,6,120,1,2221,204,242,177,1048,Commanche Peak,7202,1
2253,117,41,234,149,882,251,168,0,313,Cache la Poudre,2704,4
3149,328,14,134,10,2480,185,222,177,474,Commanche Peak,7757,1
2979,132,6,700,184,2886,230,237,140,1092,Commanche Peak,7790,2
2904,189,24,534,200,618,213,249,156,1762,Commanche Peak,2705,5
2954,62,16,120,26,5487,232,205,101,1657,Rawah,7746,1
2769,139,5,234,20,2700,227,238,145,1899,Rawah,4744,2
3028,75,22,313,102,1565,241,194,74,1315,Commanche Peak,7756,2
2821,86,4,30,0,1931,225,233,144,2514,Commanche Peak,7702,2
2809,326,16,376,54,1040,179,221,181,1106,Commanche Peak,7710,2
2728,123,5,170,31,2579,228,236,142,4906,Rawah,4744,2
3272,16,8,297,54,1200,213,223,146,1888,Neota,7202,1
3136,105,18,342,92,900,248,215,89,1542,Commanche Peak,7756,2
2860,181,17,256,98,4084,224,248,151,5317,Rawah,7746,2
2890,55,13,228,27,4057,228,212,115,6323,Rawah,4744,2
3199,11,10,693,54,1103,210,221,147,2181,Commanche Peak,7756,1
3027,18,10,666,62,5507,213,220,143,5571,Rawah,4744,2
3261,64,14,134,47,1448,232,210,107,2779,Rawah,7746,1
3460,103,28,700,175,2112,253,191,45,1606,Rawah,8776,1
3292,102,14,433,126,1579,242,221,105,1565,Rawah,8772,7
2758,172,2,277,91,2659,220,239,156,6703,Rawah,4744,1
2735,87,16,467,86,2486,242,213,97,2148,Commanche Peak,4703,2
2851,50,20,247,62,1482,225,194,95,2521,Commanche Peak,7757,2
3241,129,33,258,45,3231,252,201,48,2890,Rawah,8772,1
3171,279,9,570,86,966,196,241,184,912,Commanche Peak,7202,2
3116,15,14,361,7,3744,207,210,138,3739,Rawah,7745,1
2735,108,8,433,13,2180,235,231,128,6004,Rawah,4744,2
2955,125,16,30,6,4014,246,226,104,1061,Rawah,7202,1
2718,114,5,0,0,2318,228,235,141,6924,Rawah,7102,1
3267,250,9,516,49,663,201,247,184,1544,Neota,7202,1
2661,98,7,60,-4,1168,232,230,130,1691,Commanche Peak,7102,5
2562,72,14,90,46,1524,236,211,103,1772,Commanche Peak,4703,2
3299,218,9,552,77,3660,211,249,174,2554,Rawah,7202,1
2937,75,12,175,-10,1697,234,217,113,1503,Rawah,7745,2
2970,19,9,218,40,1852,214,222,144,2588,Commanche Peak,7202,2
2930,133,23,360,103,1031,249,222,89,488,Rawah,7746,1
3078,48,11,342,94,1725,224,215,123,3606,Commanche Peak,7757,1
2602,142,24,150,44,1260,246,226,95,576,Rawah,7746,2
3153,58,13,212,30,2363,229,212,114,2187,Rawah,7745,1
2801,329,20,390,56,1841,169,212,181,1040,Commanche Peak,4703,5
2693,196,10,108,7,2215,218,249,164,1798,Rawah,7746,2
2886,100,30,150,-41,210,253,186,39,631,Rawah,7745,1
3172,13,8,258,33,2766,212,223,148,3642,Rawah,7745,1
2631,13,23,67,19,2160,191,186,124,976,Commanche Peak,4703,2
3105,321,9,210,24,1213,196,231,175,2771,Commanche Peak,7755,1
2269,357,25,342,174,540,172,186,145,404,Cache la Poudre,4703,3
3500,252,24,190,88,3113,159,248,221,1687,Rawah,8776,1
3050,128,16,120,9,6653,245,228,107,2894,Rawah,7745,2
2526,294,3,532,267,499,211,238,165,696,Cache la Poudre,4704,3
3215,27,2,190,16,5875,218,234,153,716,Rawah,7202,1
2600,104,11,513,-39,661,239,226,117,684,Commanche Peak,2703,5
3278,133,18,150,-10,3108,246,228,104,658,Rawah,7202,1
3266,266,7,899,156,1812,202,243,180,2475,Commanche Peak,7755,1
2970,144,14,134,18,4119,239,236,123,2337,Rawah,7746,2
2680,16,10,330,38,360,212,220,145,726,Commanche Peak,4704,2
2482,115,22,306,17,467,252,212,76,957,Commanche Peak,2705,3
3048,96,5,350,40,2685,228,233,139,997,Rawah,7745,2
3247,345,15,815,103,6293,190,216,164,1507,Rawah,7745,1
3083,16,18,446,13,3395,201,199,130,2996,Rawah,7745,1
2883,90,5,376,71,2497,227,232,139,2089,Rawah,4744,2
3026,39,17,1209,157,2743,218,199,111,1077,Commanche Peak,7755,2
2942,326,11,150,10,3576,194,228,174,6166,Rawah,6101,2
2784,181,19,85,21,3738,223,248,150,1315,Rawah,7745,2
2186,255,18,242,134,283,177,249,208,900,Cache la Poudre,4703,3
2945,2,7,175,14,1945,210,226,154,860,Commanche Peak,7755,2
2886,13,8,335,23,3997,212,223,148,6463,Rawah,7102,2
3178,285,3,124,2,5040,212,239,165,2495,Rawah,7101,1
3135,119,7,319,24,255,233,234,133,5633,Neota,7202,1
2960,173,21,379,38,4603,228,245,139,481,Rawah,7745,2
3138,50,7,210,38,2442,224,225,136,1652,Rawah,7745,1
3259,276,15,797,108,3316,179,242,202,984,Commanche Peak,4758,1
3340,66,21,256,18,3240,235,194,81,1839,Rawah,7745,7
3100,76,14,309,47,3571,236,214,106,750,Rawah,7745,2
3076,52,12,60,-6,2251,226,215,121,1362,Rawah,7746,1
3055,243,12,300,31,5691,197,249,190,1931,Rawah,7201,2
2991,304,14,150,46,3150,182,233,191,1332,Commanche Peak,7757,1
2836,70,26,90,29,1862,237,180,59,1296,Commanche Peak,7757,2
2809,342,7,295,135,1230,206,230,162,566,Commanche Peak,7756,2
3358,28,15,95,10,3737,213,207,126,2866,Commanche Peak,8772,7
2766,122,19,300,65,2215,249,221,92,534,Commanche Peak,2705,2
2761,197,5,258,15,2490,219,244,161,1690,Rawah,4744,2
2934,180,9,234,14,4771,224,246,155,2621,Rawah,7746,2
3065,47,20,390,56,4637,222,191,95,495,Rawah,7746,2
2757,148,14,42,2,2252,238,238,128,630,Commanche Peak,2705,2
2674,34,5,150,2,1747,219,228,146,5309,Rawah,7745,2
2771,301,3,60,-15,1908,211,238,165,2858,Rawah,7745,2
2356,135,14,190,44,1082,241,233,118,42,Cache la Poudre,2717,3
3010,344,23,150,-15,779,169,199,165,1159,Commanche Peak,7700,1
3029,110,10,642,-34,1262,238,229,120,1195,Rawah,7745,2
3134,39,12,361,65,4316,220,212,125,2120,Rawah,7745,2
2860,23,16,437,126,210,209,205,129,999,Commanche Peak,4704,2
2659,350,13,216,51,1399,195,217,160,1279,Rawah,7745,2
3302,336,18,1170,285,1910,176,212,174,2089,Commanche Peak,8772,1
3188,231,18,258,51,828,189,253,198,4804,Neota,7201,2
3075,182,21,150,17,1635,221,248,150,2259,Commanche Peak,7757,1
3256,267,4,408,22,323,209,241,170,755,Commanche Peak,7756,1
3363,262,10,780,106,993,194,246,190,2250,Commanche Peak,7756,1
2206,352,29,175,67,1019,155,176,149,589,Cache la Poudre,4703,3
2642,43,23,30,16,1328,217,183,90,1207,Commanche Peak,7757,2
3159,165,7,67,1,454,226,242,150,1383,Rawah,7202,1
3261,38,21,270,96,3463,215,190,101,2144,Commanche Peak,7755,1
2145,256,28,242,143,360,144,243,230,42,Cache la Poudre,2706,3
2741,5,8,95,14,1142,210,224,152,2131,Commanche Peak,4704,2
3247,167,17,382,76,3874,231,244,138,706,Commanche Peak,7757,1
2843,30,29,592,275,1332,197,164,87,830,Commanche Peak,7757,2
3035,326,5,192,4,1319,207,234,166,2766,Rawah,7745,1
2803,51,19,60,-5,258,226,196,97,1455,Rawah,7745,5
3034,49,4,360,11,2912,222,230,144,1332,Commanche Peak,7756,2
2525,270,4,212,17,792,208,241,171,1112,Cache la Poudre,2717,2
3366,258,12,806,181,4530,192,247,193,2700,Commanche Peak,8771,1
3135,22,10,134,15,1963,214,218,140,2899,Commanche Peak,7202,1
3374,294,15,134,32,2713,178,236,197,2347,Rawah,8772,7
2998,0,9,510,26,5473,207,223,154,6553,Rawah,7745,2
2778,36,16,85,10,2690,217,203,117,4452,Rawah,4744,2
3113,277,25,600,184,5875,145,235,225,1471,Rawah,7745,2
3282,155,18,384,4,1104,238,239,123,2854,Rawah,7201,1
3077,41,15,309,43,3889,221,205,116,4214,Rawah,7745,1
